Date_Time,Year,Month,Day,Hour,Minute,Day_Night,Departure_Location,Arrival_Location,Number_of_Passengers,Seat_Selection,Bus_Type,Customer_ID,Contact_Email,Contact_Phone,Ticket_Price,Payment_Method,Transaction_ID,Bus_Operator,Bus_ID,Departure_Time,Route_Info,Coupon_Code,Discount_Percentage,Cancellation_Time,Refund_Amount,Review_Text,Rating,Popular_Destinations,Regional_Trends,Bus_Occupancy,Punctuality,Peak_Travel_Seasons,Gender,Device_Type,Operating_System,Browser
2023-01-17 00:38:41,2023,1,17,0,38,Night,Kancheepuram,Thanjavur,2,"13, 30",Double Decker AC/Non-AC,143206,customer82@example.com,+123456758489,75.64,Net Banking,2810857621,Kesineni Travels,BUS187,2023-02-04 22:52:29,"Salem, Coimbatore",DISCOUNT20,20,2024-12-04 15:51:51,12.01,Experience was good!,3.9,"Salem, Chennai, Erode, Pollachi, Karur",Region 5: Higher booking volume in this region,0.95,On-time performance is 88%,"Season 4, Season 7",Male,Desktop,Windows,Edge
2024-02-26 20:29:56,2024,2,26,20,29,Night,Chennai,Rajapalayam,3,"29, 11",Regular Non-AC,619205,customer77@example.com,+123456715189,77.62,Net Banking,7778486990,MJT Travels,BUS241,2024-02-07 05:20:12,"Neyveli, Thanjavur, Coimbatore, Karur, Cuddalore",DISCOUNT6,19,2023-05-01 14:37:38,45.11,Experience was excellent!,4.2,"Chennai, Tirunelveli, Erode, Madurai",Region 4: Higher booking volume in this region,0.62,On-time performance is 93%,"Season 7, Season 7",Male,Desktop,Windows,Opera
2024-08-09 17:34:37,2024,8,9,17,34,Day,Dindigul,Cuddalore,2,"25, 4",Party Buses,548416,customer21@example.com,+123456771489,135.58,Debit Card,3004141544,Bharathi Travels,BUS369,2023-06-04 07:27:28,"Vellore, Salem, Ranipet, Nagercoil, Madurai",DISCOUNT20,5,2023-08-10 14:34:06,37.31,Experience was good!,4.0,"Rajapalayam, Neyveli, Tirunelveli, Ranipet, Kumbakonam",Region 2: Higher booking volume in this region,0.94,On-time performance is 72%,"Season 7, Season 1",Female,Mobile,macOS,Edge
2018-06-17 12:08:21,2018,6,17,12,8,Day,Tirunelveli,Ranipet,3,"26, 15",Volvo AC,491620,customer53@example.com,+123456732389,53.42,Net Banking,5048698328,National Travels,BUS762,2023-06-07 19:25:08,"Nagercoil, Vellore, Rajapalayam, Pollachi, Kancheepuram",DISCOUNT18,9,2024-12-04 05:17:38,36.51,Experience was good!,3.9,"Nagercoil, Coimbatore, Pollachi, Karur",Region 1: Higher booking volume in this region,0.73,On-time performance is 70%,"Season 3, Season 5",Female,Mobile,macOS,Firefox
2017-11-26 01:40:20,2017,11,26,1,40,Night,Madurai,Kancheepuram,1,"12, 3",Regular Non-AC,260322,customer45@example.com,+123456729189,209.61,Credit Card,1513207072,Kesineni Travels,BUS844,2024-05-27 01:02:45,"Thanjavur, Rajapalayam, Ranipet, Coimbatore, Madurai",DISCOUNT15,9,2023-12-07 11:16:58,42.32,Experience was excellent!,3.1,"Kumbakonam, Chennai, Neyveli",Region 5: Higher booking volume in this region,0.69,On-time performance is 97%,"Season 4, Season 5",Male,Mobile,iOS,Opera
2018-10-11 23:28:50,2018,10,11,23,28,Night,Kumbakonam,Kancheepuram,2,"15, 11",Mercedes Benz AC,594529,customer51@example.com,+123456738789,204.13,Credit Card,3003425918,ABT X Travels,BUS450,2024-09-28 07:40:55,"Karur, Coimbatore, Salem",DISCOUNT20,14,2024-01-09 10:36:59,22.67,Experience was good!,3.3,"Cuddalore, Coimbatore, Tirunelveli, Kancheepuram, Vellore",Region 2: Higher booking volume in this region,0.81,On-time performance is 94%,"Season 4, Season 2",Male,Desktop,Android,Edge
2024-10-26 01:45:15,2024,10,26,1,45,Night,Erode,Thoothukudi,3,"30, 8",Non-AC Sleeper,928709,customer7@example.com,+123456732189,180.77,Credit Card,4725509264,RKT Tours and Travels,BUS599,2023-01-01 16:38:02,"Dindigul, Pollachi, Madurai, Ranipet",DISCOUNT11,13,2023-02-26 17:33:05,18.42,Experience was average!,4.4,"Erode, Chennai, Neyveli",Region 5: Higher booking volume in this region,0.68,On-time performance is 83%,"Season 3, Season 7",Female,Tablet,iOS,Firefox
2023-08-04 01:23:24,2023,8,4,1,23,Night,Vellore,Neyveli,3,"12, 12",Luxury AC/Non-AC,583433,customer14@example.com,+123456761489,80.29,Net Banking,1561497072,Ramu Travels,BUS198,2024-06-26 07:41:35,"Karur, Tirunelveli, Tiruchirappalli",DISCOUNT20,10,2023-02-10 09:54:27,12.99,Experience was average!,3.7,"Rajapalayam, Neyveli, Madurai, Salem, Nagercoil",Region 2: Higher booking volume in this region,0.56,On-time performance is 77%,"Season 7, Season 2",Female,Tablet,Windows,Opera
2021-08-25 22:24:50,2021,8,25,22,24,Night,Kancheepuram,Dindigul,1,"24, 21",Volvo AC,385010,customer4@example.com,+123456731989,68.97,Debit Card,3156481783,Rathimeena Travels,BUS279,2023-12-09 11:23:15,"Thoothukudi, Rajapalayam, Vellore, Chennai",DISCOUNT13,15,2024-02-24 04:07:20,32.44,Experience was good!,4.8,"Kumbakonam, Rajapalayam, Pollachi, Ranipet",Region 4: Higher booking volume in this region,0.84,On-time performance is 93%,"Season 2, Season 4",Female,Desktop,Android,Opera
2018-10-20 12:04:52,2018,10,20,12,4,Day,Dindigul,Tirunelveli,4,"28, 12",Semi-Sleeper Non-AC,663319,customer42@example.com,+123456740989,194.03,Credit Card,3793986678,Sharma Transports,BUS826,2024-12-30 06:33:41,"Erode, Tiruchirappalli, Nagercoil",DISCOUNT2,11,2023-03-13 23:13:20,24.4,Experience was excellent!,3.2,"Rajapalayam, Neyveli, Tirunelveli",Region 3: Higher booking volume in this region,0.89,On-time performance is 82%,"Season 6, Season 5",Female,Mobile,macOS,Chrome
2019-11-24 00:57:21,2019,11,24,0,57,Night,Salem,Dindigul,2,"12, 27",Semi-Sleeper Non-AC,894937,customer92@example.com,+123456749289,226.47,Net Banking,2210916994,ABT X Travels,BUS921,2024-04-02 11:36:04,"Tiruchirappalli, Dindigul, Nagercoil, Cuddalore",DISCOUNT17,14,2023-12-04 15:16:24,19.22,Experience was good!,3.2,"Coimbatore, Cuddalore, Madurai, Tirunelveli, Vellore",Region 4: Higher booking volume in this region,0.71,On-time performance is 87%,"Season 2, Season 2",Male,Desktop,Windows,Opera
2022-02-19 09:09:34,2022,2,19,9,9,Day,Thoothukudi,Nagercoil,4,"30, 14",Volvo AC,377800,customer69@example.com,+123456749089,54.25,Debit Card,4184839473,Bharathi Travels,BUS519,2023-03-25 01:20:05,"Dindigul, Pollachi, Cuddalore",DISCOUNT3,11,2023-04-14 05:47:13,49.41,Experience was excellent!,4.8,"Salem, Coimbatore, Ranipet",Region 5: Higher booking volume in this region,0.65,On-time performance is 96%,"Season 1, Season 7",Male,Tablet,macOS,Edge
2021-11-24 17:42:44,2021,11,24,17,42,Day,Chennai,Ranipet,4,"5, 12",Semi-Sleeper Non-AC,488169,customer7@example.com,+123456716089,267.23,Debit Card,8669627492,Ramu Travels,BUS231,2023-11-13 22:17:02,"Ranipet, Thoothukudi, Cuddalore, Dindigul, Chennai",DISCOUNT8,9,2024-03-13 16:03:33,10.73,Experience was good!,3.5,"Rajapalayam, Tirunelveli, Ranipet",Region 5: Higher booking volume in this region,0.7,On-time performance is 76%,"Season 5, Season 3",Female,Tablet,iOS,Opera
2019-01-01 05:46:13,2019,1,1,5,46,Night,Chennai,Ranipet,3,"23, 1",Party Buses,714810,customer81@example.com,+123456738889,199.13,Debit Card,3775490264,Ramu Travels,BUS110,2023-02-23 14:58:54,"Rajapalayam, Coimbatore, Vellore",DISCOUNT4,14,2024-01-30 21:02:57,10.1,Experience was average!,3.7,"Vellore, Nagercoil, Dindigul, Neyveli, Madurai",Region 3: Higher booking volume in this region,0.53,On-time performance is 88%,"Season 3, Season 2",Female,Tablet,Android,Firefox
2018-01-31 11:59:29,2018,1,31,11,59,Day,Coimbatore,Karur,4,"17, 26",Mercedes Benz AC,179643,customer59@example.com,+123456734089,63.64,Net Banking,5150765578,Bharathi Travels,BUS543,2024-09-14 22:36:42,"Thoothukudi, Dindigul, Erode",DISCOUNT4,15,2023-04-30 10:34:28,49.13,Experience was good!,5.0,"Kancheepuram, Neyveli, Pollachi, Thoothukudi, Dindigul",Region 4: Higher booking volume in this region,0.71,On-time performance is 99%,"Season 7, Season 3",Female,Tablet,Android,Opera
2024-01-22 11:04:16,2024,1,22,11,4,Day,Chennai,Vellore,4,"30, 19",Scania AC,420979,customer7@example.com,+123456750689,103.04,Debit Card,4251166970,Rathimeena Travels,BUS502,2023-01-10 11:49:04,"Chennai, Tiruchirappalli, Coimbatore, Madurai, Salem",DISCOUNT6,10,2024-12-17 13:12:13,27.71,Experience was good!,3.8,"Salem, Pollachi, Thoothukudi, Neyveli, Vellore",Region 2: Higher booking volume in this region,0.65,On-time performance is 86%,"Season 7, Season 7",Male,Tablet,Android,Edge
2016-02-18 09:03:16,2016,2,18,9,3,Day,Ranipet,Tiruchirappalli,1,"11, 22",Mercedes Benz AC,394834,customer34@example.com,+123456796989,218.05,Debit Card,8491973564,Pandian Roadways,BUS456,2023-10-17 02:58:13,"Tirunelveli, Kumbakonam",DISCOUNT18,12,2024-05-09 21:26:12,39.57,Experience was average!,4.1,"Nagercoil, Salem, Kumbakonam, Ranipet, Cuddalore",Region 1: Higher booking volume in this region,0.97,On-time performance is 72%,"Season 4, Season 7",Female,Mobile,Windows,Chrome
2021-05-08 10:59:56,2021,5,8,10,59,Day,Karur,Thoothukudi,4,"8, 14",Semi-Sleeper Non-AC,397469,customer73@example.com,+123456767989,151.29,Debit Card,9409193998,Sharma Transports,BUS268,2023-09-12 23:24:10,"Chennai, Cuddalore",DISCOUNT19,11,2023-07-08 08:29:24,36.41,Experience was average!,3.6,"Ranipet, Neyveli, Cuddalore, Thanjavur",Region 4: Higher booking volume in this region,0.84,On-time performance is 71%,"Season 2, Season 7",Female,Mobile,macOS,Firefox
2019-12-14 13:06:10,2019,12,14,13,6,Day,Kancheepuram,Chennai,2,"12, 3",Mercedes Benz AC,229391,customer45@example.com,+123456797189,179.95,Net Banking,7170797020,National Travels,BUS813,2023-01-13 12:57:29,"Tirunelveli, Dindigul, Erode, Salem",DISCOUNT6,17,2024-01-16 22:09:16,46.69,Experience was excellent!,3.7,"Erode, Tiruchirappalli",Region 4: Higher booking volume in this region,0.71,On-time performance is 85%,"Season 3, Season 6",Female,Tablet,Windows,Opera
2024-12-06 17:45:28,2024,12,6,17,45,Day,Kancheepuram,Cuddalore,3,"2, 8",AC Sleeper,666345,customer73@example.com,+123456751689,286.16,Credit Card,2003267396,Kesineni Travels,BUS460,2024-06-06 05:41:17,"Tiruchirappalli, Nagercoil",DISCOUNT1,18,2024-03-11 20:06:53,36.27,Experience was good!,4.9,"Dindigul, Kumbakonam",Region 3: Higher booking volume in this region,0.75,On-time performance is 80%,"Season 3, Season 5",Female,Desktop,iOS,Opera
2018-02-23 21:01:01,2018,2,23,21,1,Night,Rajapalayam,Thanjavur,1,"3, 4",Volvo AC,557218,customer90@example.com,+123456749389,125.03,Net Banking,8862312321,SRS Travels,BUS666,2024-07-01 13:04:50,"Tirunelveli, Salem",DISCOUNT14,11,2023-10-24 00:38:22,48.22,Experience was average!,3.1,"Vellore, Tiruchirappalli, Chennai, Tirunelveli, Neyveli",Region 5: Higher booking volume in this region,0.8,On-time performance is 91%,"Season 1, Season 2",Male,Desktop,iOS,Safari
2019-03-24 09:01:44,2019,3,24,9,1,Day,Kumbakonam,Pollachi,4,"9, 18",AC Sleeper,728591,customer36@example.com,+123456773189,188.35,Credit Card,9223006501,Thirumal Alaghu Travels,BUS461,2023-08-11 07:01:52,"Coimbatore, Thanjavur, Kumbakonam, Pollachi, Erode",DISCOUNT20,8,2023-04-28 13:44:47,25.76,Experience was average!,3.4,"Thanjavur, Kancheepuram, Thoothukudi, Vellore, Pollachi",Region 5: Higher booking volume in this region,0.66,On-time performance is 89%,"Season 7, Season 6",Female,Mobile,Android,Chrome
2017-05-29 20:38:33,2017,5,29,20,38,Night,Pollachi,Kumbakonam,1,"25, 30",Volvo AC,710923,customer68@example.com,+123456771189,232.11,Net Banking,9606341800,Sharma Transports,BUS126,2024-09-08 22:49:46,"Salem, Rajapalayam, Tirunelveli",DISCOUNT9,16,2023-12-04 05:23:48,25.59,Experience was average!,3.7,"Erode, Pollachi",Region 4: Higher booking volume in this region,0.62,On-time performance is 91%,"Season 7, Season 7",Female,Desktop,iOS,Edge
2022-05-22 00:54:16,2022,5,22,0,54,Night,Tirunelveli,Chennai,4,"3, 4",Semi-Sleeper Non-AC,970577,customer9@example.com,+123456750589,219.97,Debit Card,6377479437,Pandian Roadways,BUS168,2023-06-01 10:44:55,"Cuddalore, Neyveli, Coimbatore, Madurai",DISCOUNT9,5,2024-02-16 18:17:23,19.24,Experience was excellent!,4.1,"Madurai, Dindigul, Rajapalayam",Region 4: Higher booking volume in this region,0.71,On-time performance is 98%,"Season 3, Season 3",Male,Mobile,iOS,Chrome
2022-02-24 23:49:10,2022,2,24,23,49,Night,Tiruchirappalli,Pollachi,4,"22, 11",Semi-Sleeper Non-AC,442717,customer25@example.com,+123456790689,154.2,Net Banking,7701457114,Thirumal Alaghu Travels,BUS783,2023-05-02 06:15:12,"Ranipet, Madurai, Thoothukudi, Vellore, Karur",DISCOUNT6,5,2023-03-10 19:30:31,17.34,Experience was good!,3.8,"Tirunelveli, Madurai, Ranipet, Cuddalore",Region 4: Higher booking volume in this region,0.63,On-time performance is 94%,"Season 2, Season 4",Female,Desktop,macOS,Opera
2017-11-24 02:00:05,2017,11,24,2,0,Night,Kancheepuram,Madurai,4,"30, 11",Volvo AC,995478,customer17@example.com,+123456729789,297.86,Credit Card,1370650129,Rathimeena Travels,BUS229,2023-07-01 08:23:00,"Coimbatore, Dindigul",DISCOUNT17,20,2024-07-22 06:39:58,33.89,Experience was good!,4.3,"Neyveli, Rajapalayam, Kumbakonam, Erode",Region 5: Higher booking volume in this region,0.81,On-time performance is 100%,"Season 1, Season 5",Male,Mobile,Windows,Opera
2020-10-01 04:47:15,2020,10,1,4,47,Night,Tiruchirappalli,Thanjavur,3,"18, 10",Volvo Multi-Axle AC,422554,customer58@example.com,+123456789989,139.7,Debit Card,2314539446,Sharma Transports,BUS785,2023-08-03 02:47:50,"Neyveli, Karur, Cuddalore, Nagercoil, Madurai",DISCOUNT20,5,2023-04-08 23:37:14,47.19,Experience was average!,4.0,"Kancheepuram, Erode, Madurai",Region 1: Higher booking volume in this region,0.9,On-time performance is 75%,"Season 4, Season 6",Female,Desktop,Windows,Safari
2018-07-03 18:47:42,2018,7,3,18,47,Night,Pollachi,Chennai,2,"15, 21",Double Decker AC/Non-AC,563345,customer10@example.com,+123456791989,213.55,Debit Card,2589620210,MJT Travels,BUS954,2023-06-27 11:22:12,"Coimbatore, Erode, Tiruchirappalli, Cuddalore, Tirunelveli",DISCOUNT19,8,2023-05-13 20:03:56,40.02,Experience was average!,3.7,"Ranipet, Coimbatore",Region 3: Higher booking volume in this region,0.68,On-time performance is 84%,"Season 4, Season 4",Male,Tablet,Android,Safari
2016-04-30 09:25:48,2016,4,30,9,25,Day,Erode,Tiruchirappalli,3,"11, 6",Scania AC,642519,customer44@example.com,+123456783389,258.59,Net Banking,7060568510,Sharma Transports,BUS553,2023-07-03 13:11:53,"Chennai, Cuddalore, Salem",DISCOUNT7,18,2023-12-08 19:18:03,21.3,Experience was average!,4.8,"Neyveli, Rajapalayam, Thoothukudi",Region 4: Higher booking volume in this region,0.64,On-time performance is 100%,"Season 3, Season 1",Male,Desktop,Windows,Chrome
2022-10-05 07:53:05,2022,10,5,7,53,Day,Salem,Vellore,4,"17, 2",Regular Non-AC,994511,customer27@example.com,+123456763689,248.99,Debit Card,8998334993,SRM Transports,BUS785,2024-03-27 16:45:31,"Cuddalore, Karur",DISCOUNT10,17,2024-12-26 21:26:14,24.16,Experience was average!,4.5,"Kancheepuram, Thoothukudi, Ranipet",Region 3: Higher booking volume in this region,0.97,On-time performance is 86%,"Season 4, Season 4",Female,Tablet,macOS,Opera
2016-09-10 04:50:38,2016,9,10,4,50,Night,Kumbakonam,Neyveli,3,"18, 18",Regular Non-AC,962065,customer94@example.com,+123456792089,89.25,Net Banking,7533051695,Pandian Roadways,BUS426,2024-11-12 10:55:09,"Rajapalayam, Kancheepuram, Karur",DISCOUNT6,7,2024-09-10 01:13:50,32.26,Experience was good!,3.5,"Chennai, Kumbakonam, Neyveli",Region 1: Higher booking volume in this region,0.72,On-time performance is 79%,"Season 2, Season 5",Female,Tablet,macOS,Edge
2024-07-09 02:37:44,2024,7,9,2,37,Night,Thanjavur,Thanjavur,1,"26, 7",Luxury AC/Non-AC,468284,customer83@example.com,+123456788389,298.66,Credit Card,5854725166,MJT Travels,BUS256,2024-07-01 00:57:43,"Erode, Tirunelveli, Nagercoil, Madurai, Tiruchirappalli",DISCOUNT16,8,2023-10-27 05:37:01,29.2,Experience was average!,4.5,"Cuddalore, Vellore, Karur, Neyveli",Region 5: Higher booking volume in this region,0.73,On-time performance is 86%,"Season 7, Season 5",Male,Tablet,Windows,Firefox
2017-11-17 21:44:23,2017,11,17,21,44,Night,Kumbakonam,Erode,3,"25, 5",Regular Non-AC,535344,customer58@example.com,+123456782789,63.96,Debit Card,5082655026,SRM Transports,BUS772,2024-11-23 00:58:28,"Vellore, Pollachi, Dindigul",DISCOUNT12,19,2024-03-29 15:38:28,25.78,Experience was excellent!,4.8,"Thanjavur, Tirunelveli, Vellore, Dindigul, Chennai",Region 5: Higher booking volume in this region,1.0,On-time performance is 85%,"Season 2, Season 7",Male,Mobile,Windows,Opera
2019-12-05 14:25:52,2019,12,5,14,25,Day,Pollachi,Pollachi,4,"22, 9",Scania AC,445154,customer14@example.com,+123456733889,65.37,Net Banking,5483352951,Parveen Travels,BUS181,2024-07-13 07:55:31,"Chennai, Kancheepuram, Coimbatore, Neyveli",DISCOUNT17,20,2023-10-14 15:44:31,29.25,Experience was average!,4.8,"Ranipet, Dindigul, Coimbatore, Pollachi",Region 2: Higher booking volume in this region,0.99,On-time performance is 75%,"Season 6, Season 2",Female,Mobile,iOS,Opera
2023-01-17 05:35:56,2023,1,17,5,35,Night,Thoothukudi,Erode,3,"11, 28",Non-AC Sleeper,392750,customer4@example.com,+123456799789,271.95,Net Banking,2118052952,Hindusthan Travels,BUS726,2023-05-11 02:01:53,"Chennai, Tiruchirappalli",DISCOUNT17,11,2024-08-08 23:22:48,45.46,Experience was average!,4.8,"Madurai, Dindigul, Karur, Coimbatore",Region 1: Higher booking volume in this region,0.84,On-time performance is 91%,"Season 3, Season 5",Male,Mobile,Android,Edge
2020-06-13 21:45:40,2020,6,13,21,45,Night,Thanjavur,Neyveli,4,"8, 16",Luxury AC/Non-AC,585654,customer36@example.com,+123456726289,253.92,Net Banking,1087893507,National Travels,BUS791,2024-12-06 01:45:08,"Karur, Pollachi, Erode",DISCOUNT14,5,2023-05-30 00:48:46,26.62,Experience was average!,3.2,"Tiruchirappalli, Ranipet, Thoothukudi, Nagercoil",Region 3: Higher booking volume in this region,0.86,On-time performance is 70%,"Season 7, Season 5",Female,Tablet,Windows,Safari
2018-01-01 17:41:21,2018,1,1,17,41,Day,Madurai,Tiruchirappalli,2,"23, 22",Scania AC,727501,customer65@example.com,+123456714589,232.24,Debit Card,7959701794,ABT X Travels,BUS634,2023-01-26 13:59:48,"Nagercoil, Tiruchirappalli, Thoothukudi",DISCOUNT15,18,2024-09-16 12:00:43,12.86,Experience was average!,3.2,"Erode, Ranipet, Salem, Madurai",Region 5: Higher booking volume in this region,0.88,On-time performance is 73%,"Season 6, Season 1",Male,Desktop,iOS,Edge
2020-07-26 21:56:04,2020,7,26,21,56,Night,Chennai,Pollachi,4,"3, 20",Volvo AC,901319,customer62@example.com,+123456774289,110.09,Net Banking,4418531303,National Travels,BUS715,2024-07-18 08:16:51,"Ranipet, Chennai, Tirunelveli, Vellore",DISCOUNT5,19,2023-06-08 16:20:25,41.82,Experience was excellent!,3.7,"Cuddalore, Neyveli, Thoothukudi, Coimbatore, Ranipet",Region 5: Higher booking volume in this region,0.99,On-time performance is 76%,"Season 1, Season 5",Female,Mobile,Android,Opera
2023-12-28 18:43:04,2023,12,28,18,43,Night,Tirunelveli,Kancheepuram,4,"19, 11",AC Sleeper,855627,customer79@example.com,+123456715189,81.4,Credit Card,7015685898,National Travels,BUS488,2023-10-13 21:24:10,"Nagercoil, Erode, Kumbakonam",DISCOUNT17,12,2023-01-27 18:09:21,25.58,Experience was good!,3.5,"Thoothukudi, Rajapalayam, Kancheepuram, Nagercoil, Madurai",Region 3: Higher booking volume in this region,0.72,On-time performance is 73%,"Season 3, Season 7",Female,Tablet,Windows,Edge
2024-09-17 05:21:19,2024,9,17,5,21,Night,Kumbakonam,Thanjavur,2,"17, 25",Luxury AC/Non-AC,856239,customer46@example.com,+123456746489,100.34,Net Banking,1578365615,SRM Transports,BUS369,2023-02-15 11:07:02,"Nagercoil, Thoothukudi, Dindigul, Karur, Chennai",DISCOUNT11,11,2024-07-02 02:08:20,16.12,Experience was average!,4.5,"Ranipet, Thoothukudi, Tiruchirappalli, Vellore, Cuddalore",Region 2: Higher booking volume in this region,0.81,On-time performance is 76%,"Season 2, Season 3",Female,Desktop,iOS,Firefox
2019-10-11 16:20:30,2019,10,11,16,20,Day,Kancheepuram,Ranipet,4,"14, 24",Luxury AC/Non-AC,273850,customer98@example.com,+123456780089,290.18,Debit Card,7824844664,RKT Tours and Travels,BUS236,2024-09-20 12:14:13,"Cuddalore, Rajapalayam, Coimbatore",DISCOUNT7,9,2023-08-27 06:03:49,22.25,Experience was average!,4.9,"Karur, Chennai",Region 4: Higher booking volume in this region,0.75,On-time performance is 79%,"Season 7, Season 2",Female,Tablet,macOS,Safari
2019-09-17 11:54:40,2019,9,17,11,54,Day,Tirunelveli,Kumbakonam,1,"21, 7",Volvo Multi-Axle AC,160999,customer13@example.com,+123456732589,163.63,Credit Card,1541367672,Universal Travels,BUS146,2023-01-01 06:39:46,"Cuddalore, Tirunelveli, Erode",DISCOUNT16,13,2023-02-08 12:13:55,40.05,Experience was average!,3.3,"Thanjavur, Nagercoil, Ranipet, Neyveli",Region 1: Higher booking volume in this region,0.83,On-time performance is 83%,"Season 4, Season 6",Female,Mobile,Android,Safari
2024-02-17 08:43:14,2024,2,17,8,43,Day,Karur,Tiruchirappalli,4,"6, 19",Semi-Sleeper Non-AC,182128,customer47@example.com,+123456732089,140.11,Debit Card,1242669538,Rathimeena Travels,BUS591,2023-04-09 18:49:05,"Thanjavur, Karur, Kumbakonam, Rajapalayam",DISCOUNT3,8,2023-12-25 13:38:32,27.7,Experience was excellent!,4.1,"Erode, Salem",Region 5: Higher booking volume in this region,0.59,On-time performance is 86%,"Season 1, Season 6",Male,Desktop,Android,Firefox
